full_text,full_text_norm,in_reply_to_user_id_str,favorite_count,created_at,jam,reply_count,in_reply_to_screen_name,id_str,entities_hashtags,text_sentiment,retweet_count,user_name,user_screen_name
"[SALAH] Pendatang Cina diberi arahan oleh KPU untuk memenangkan petahana Foto yang digunakan oleh post sumber adalah foto acara peresmian PLTU Celukan Bawang di Bali tahun 2015, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pendatang cina arahan kpu memenangkan petahana foto post sumber foto acara peresmian pltu celukan bawang bali twothousandfifteen selengkapnya penjelasan referensi,NA,39,2018-12-30,15:58:00,6,NA,1079406448247922700,LawanHoax,positive,81,MAFINDO,TurnBackHoax
"[SALAH] Pramuka Dajjal Badge TKK Pengamat di foto post sumber tidak ada hubungannya dengan Dajjal atau Illuminati seperti yang disebutkan oleh para komentator di post sumber, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pramuka dajjal badge tkk pengamat foto post sumber hubungannya dajjal illuminati komentator post sumber selengkapnya penjelasan referensi,NA,23,2018-12-29,13:03:00,13,NA,1078999956197789700,LawanHoax,neutral,46,MAFINDO,TurnBackHoax
"[SALAH] Jangan Pilih Pemimpin Karena Suap Rp 100 Ribu Cuitan sumber membagikan video berita tahun 2015, diedarkan untuk membangun premis bahwa yang sedang dilakukan adalah kegiatan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pilih pemimpin suap rp onehundred ribu cuitan sumber membagikan video berita twothousandfifteen diedarkan membangun premis kegiatan selengkapnya penjelasan referensi,1251644070 899319611354632192,5,2018-12-28,17:13:00,0,dagadgetboi CakKhum,1078700543973851100,LawanHoax,neutral,12,MAFINDO,TurnBackHoax
"[SALAH] Simulasi pencoblosan pemilih Gila #pemilu2019 Foto-foto yang dibagikan oleh post sumber adalah foto berita penanganan orang-orang dengan gangguan jiwa, bukan simulasi seperti yang disebutkan di ... Selengkapnya di bagian PENJELASAN. #LawanHoax",salah simulasi pencoblosan pemilih gila foto foto dibagikan post sumber foto berita penanganan orang orang gangguan jiwa simulasi selengkapnya penjelasan,NA,13,2018-12-26,17:20:00,0,NA,1077977589552099300,pemilu2019 LawanHoax,negative,44,MAFINDO,TurnBackHoax
"[SALAH] Sumber Mata Air muncul di Riyadh Air yang menyembur di video yang disertakan di post sumber adalah kebocoran pipa saluran air perusahaan desalinasi, bukan mata air. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah sumber mata air muncul riyadh air menyembur video disertakan post sumber kebocoran pipa saluran air perusahaan desalinasi mata air selengkapnya penjelasan referensi,NA,10,2018-12-26,13:58:00,0,NA,1077926626522849300,LawanHoax,negative,30,MAFINDO,TurnBackHoax
"[SALAH] Sedekah atau Money Politik? Daur ulang disinformasi yang diedarkan di bulan April lalu, video yang diedarkan oleh post sumber adalah video tahun 2014. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah sedekah money politik daur ulang disinformasi diedarkan april video diedarkan post sumber video twothousandfourteen selengkapnya penjelasan referensi,NA,10,2018-12-26,09:50:00,0,NA,1077864106844024800,LawanHoax,neutral,25,MAFINDO,TurnBackHoax
[SALAH] PRABOWO SUBIYANTO sedang menjalankan ibadah Misa Kebaktian Foto yang digunakan adalah foto ketika Prabowo menghadiri acara diskusi publik Fraksi Partai Gerindra di Kompleks Parlemen... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax,salah prabowo subiyanto menjalankan ibadah misa kebaktian foto foto prabowo menghadiri acara diskusi publik fraksi partai gerindra kompleks parlemen selengkapnya penjelasan referensi,NA,16,2018-12-26,07:02:00,1,NA,1077821918911389700,LawanHoax,positive,31,MAFINDO,TurnBackHoax
"[SALAH] Malam Tahun Baru akan terjadi GEMPA Hingga per post ini disusun gempa masih belum bisa diprediksi, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah malam gempa post disusun gempa diprediksi selengkapnya penjelasan referensi,NA,5,2018-12-25,18:11:00,1,NA,1077627882040524800,LawanHoax,neutral,27,MAFINDO,TurnBackHoax
"[SALAH] Simulasi orang Gila di bawa ke TPS saat pemilu nanti Post sumber menggunakan foto pengamanan penderita gangguan jiwa oleh polisi karena membunuh dukun yang hendak mengobati, tidak ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah simulasi orang gila bawa tps pemilu post sumber foto pengamanan penderita gangguan jiwa polisi membunuh dukun mengobati selengkapnya penjelasan referensi,NA,35,2018-12-25,16:21:00,7,NA,1077600122559557600,LawanHoax,negative,63,MAFINDO,TurnBackHoax
"[SALAH] Keren Sultan Jogja Tolak Tol Daur ulang disinformasi yang beredar di bulan Oktober lalu, per post ini disusun mengenai tol layang sudah disepakati antara pemerintah daerah dan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah keren sultan jogja tolak tol daur ulang disinformasi beredar oktober post disusun tol layang disepakati pemerintah daerah selengkapnya penjelasan referensi,NA,8,2018-12-25,14:01:00,0,NA,1077564967098830800,LawanHoax,neutral,17,MAFINDO,TurnBackHoax
"[SALAH] Meme Prabowo Sholat itu gak penting! Selain menggunakan foto hasil suntingan, meme tidak menyertakan bukti valid Prabowo pernah membuat pernyataan seperti yang dituliskan. Selengkapnya di bagian PENJELASAN. #LawanHoax",salah meme prabowo sholat foto hasil suntingan meme menyertakan bukti valid prabowo pernyataan dituliskan selengkapnya penjelasan,NA,10,2018-12-25,09:39:00,2,NA,1077499098930995200,LawanHoax,positive,29,MAFINDO,TurnBackHoax
"[SALAH] Salah satu jenis penyiksaan komunis biadap terhadap muslim Uighur.. Post sumber membagikan foto demonstrasi salah satu metode penyiksaan ke pengikut Falun Gong, tidak ada - .... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah salah jenis penyiksaan komunis biadap muslim uighur post sumber membagikan foto demonstrasi salah metode penyiksaan pengikut falun gong selengkapnya penjelasan referensi,NA,10,2018-12-24,19:18:00,0,NA,1077282403645775900,LawanHoax,negative,38,MAFINDO,TurnBackHoax
"[SALAH] KEKEJAMAN DI UIGHUR, MEREKA DISIKSA DAN DIAMBIL ORGAN TUBUHNYA DENGAN PAKSA Foto yang digunakan oleh post sumber adalah drama yang dimainkan pada protes Falun Gong di Taiwan ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kekejaman uighur disiksa diambil organ tubuhnya paksa foto post sumber drama dimainkan protes falun gong taiwan selengkapnya penjelasan referensi,NA,25,2018-12-24,18:07:00,0,NA,1077264579963498500,LawanHoax,negative,105,MAFINDO,TurnBackHoax
"[SALAH] Penyiksaaan anak2 uyghur oleh china komunis Foto yang digunakan oleh post sumber adalah foto anak-anak yang sedang berlatih senam, tidak ada hubungannya dengan Uyghur. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah penyiksan anak uyghur china komunis foto post sumber foto anak anak berlatih senam hubungannya uyghur selengkapnya penjelasan referensi,NA,81,2018-12-24,16:11:00,14,NA,1077235232707829800,LawanHoax,neutral,193,MAFINDO,TurnBackHoax
"[SALAH] INDONESIAN MILITARY USING CHEMICAL WEAPONS ON WEST PAPUANS Foto yang digunakan oleh post sumber adalah foto yang diambil di perang Vietnam pada tahun 1966, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah indonesian military chemical weapons west papuans foto post sumber foto diambil perang vietnam onethousandninehundredsixtysix selengkapnya penjelasan referensi,NA,26,2018-12-23,01:19:00,2,NA,1076648386508468200,LawanHoax,negative,92,MAFINDO,TurnBackHoax
"[SALAH] pakai menyamar jadi lelaki gelar habib Foto yang digunakan oleh post sumber adalah hasil suntingan dari foto Karin Novilda (Awkarin), selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah pakai menyamar lelaki gelar habib foto post sumber hasil suntingan foto karin novilda awkarin selengkapnya penjelasan referensi,NA,6,2018-12-22,16:14:00,1,NA,1076511281383800800,LawanHoax,neutral,17,MAFINDO,TurnBackHoax
"[SALAH] Penyamaran Kalian Terbongkar Sudah Daur ulang disinformasi bulan September lalu, yang dinarasikan menyamar adalah utusan dari PT. Sinohydro Graha Persada 2 yang berlokasi di ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah penyamaran terbongkar daur ulang disinformasi september dinarasikan menyamar utusan pt sinohydro graha persada berlokasi selengkapnya penjelasan referensi,NA,25,2018-12-22,14:42:00,4,NA,1076488101306916900,LawanHoax,neutral,42,MAFINDO,TurnBackHoax
"[SALAH] Tak kuat melihat mu terinjak injak oleh anjing anjing komunis Foto-foto yang digunakan oleh post sumber tidak terkait dengan Uyghur, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kuat terinjak injak anjing anjing komunis foto foto post sumber terkait uyghur selengkapnya penjelasan referensi,NA,12,2018-12-22,13:11:00,2,NA,1076465191422849e3,LawanHoax,negative,39,MAFINDO,TurnBackHoax
"[SALAH] salam dua jari Kapal sudah oleng kapten Arti pose jari L yang di pose foto Najwa adalah Literasi. Foto diambil di 2017, sebelum para capres mendapatkan nomor urut di 21 Sep 2018. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah salam jari kapal oleng kapten arti pose jari pose foto najwa literasi foto diambil twothousandseventeen capres nomor urut twentyone sep twothousandeighteen selengkapnya penjelasan referensi,NA,39,2018-12-22,04:05:00,8,NA,1076327772321046500,LawanHoax,neutral,100,MAFINDO,TurnBackHoax
"[SALAH] Kita jangan sampai DIAM saja Post sumber menggunakan foto yang dirilis di 2014, diedarkan kembali dihubungkan dengan peristiwa yang saat ini sedang viral. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah diam post sumber foto dirilis twothousandfourteen diedarkan dihubungkan peristiwa viral selengkapnya penjelasan referensi,NA,15,2018-12-22,02:42:00,2,NA,1076306924600086500,LawanHoax,neutral,33,MAFINDO,TurnBackHoax
"[SALAH] Kondisi terkini Bahar Bin Smidh dipindahkan ke Rutan Pondok Bambu Foto yang digunakan oleh cuitan sumber adalah hasil suntingan, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah kondisi terkini bahar bin smidh dipindahkan rutan pondok bambu foto cuitan sumber hasil suntingan selengkapnya penjelasan referensi,58800783 123729540 1031863546164834304,1,2018-12-21,18:22:00,0,penguasahati Poldajabar bareskrim2018,1076181155873869800,LawanHoax,neutral,6,MAFINDO,TurnBackHoax
"[SALAH] Surat Tertulis Xi Jinping: Jika Kedubes China Diusir Dari Indonesia, ... Surat yang dibahas oleh artikel sumber adalah permintaan kepada Xi Jinping untuk menurunkan berat badan, ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah surat tertulis xi jinping kedubes china diusir indonesia surat dibahas artikel sumber permintaan xi jinping menurunkan berat badan selengkapnya penjelasan referensi,NA,26,2018-12-21,13:42:00,4,NA,1076110639943245800,LawanHoax,negative,51,MAFINDO,TurnBackHoax
"[SALAH] Sebab Mereka Muslim Ughur adalah Islam Klarifikasi dari PCINU Tiongkok: Bahwa Persoalan Xinjiang tidak bisa dikaitkan dengan kebijakan anti Islam, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah muslim ughur islam klarifikasi pcinu tiongkok xinjiang dikaitkan kebijakan anti islam selengkapnya penjelasan referensi,NA,43,2018-12-21,11:21:00,1,NA,1076075064561348600,LawanHoax,neutral,79,MAFINDO,TurnBackHoax
"[SALAH] Orang penyakitan kok Nyapres Foto yang digunakan oleh post sumber adalah hasil suntingan, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah orang penyakit nyapres foto post sumber hasil suntingan selengkapnya penjelasan referensi,NA,7,2018-12-19,09:54:00,1,NA,1075328508472086500,LawanHoax,negative,24,MAFINDO,TurnBackHoax
"[SALAH] PAWAI KEMENANGAN PERSIJA SEPI DARI PEMBERITAAN MEDIA < liputan oleh berbagai media, tidak seperti yang disebutkan di narasi oleh post sumber. Selengkapnya di bagian PENJELASAN dan NARASI. #LawanHoax",salah pawai kemenangan persija sepi pemberitaan media media narasi post sumber selengkapnya penjelasan narasi,NA,5,2018-12-17,04:31:00,3,NA,1074522513328070700,LawanHoax,neutral,18,MAFINDO,TurnBackHoax
"[SALAH] Foto Prabowo Berpakaian Pendeta Hasil Suntingan Foto yang diedarkan oleh post sumber adalah hasil suntingan dari foto Pendeta Alexander Hendrik Urbinas, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah foto prabowo berpakaian pendeta hasil suntingan foto diedarkan post sumber hasil suntingan foto pendeta alexander hendrik urbinas selengkapnya penjelasan referensi,NA,29,2018-12-15,05:35:00,6,NA,1073813880562839600,LawanHoax,neutral,55,MAFINDO,TurnBackHoax
"[SALAH] Balada kaleng krupuk 2 minggu tdk laku Cuitan oleh akun sumber menggunakan gambar hasil suntingan, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah balada kaleng krupuk minggu laku cuitan akun sumber gambar hasil suntingan selengkapnya penjelasan referensi,17383511 937699558376665088 735358344106549248,1,2018-12-13,02:45:00,1,cimut pelita_re CCICPolri,1073046258648895500,LawanHoax,positive,4,MAFINDO,TurnBackHoax
"[SALAH] inilah penyesatan akidah yg sesungguhnya Bukan penyesatan akidah, Perbedaan agama yang selama ini jadi jualan laris sengketa justru luruh. Di sebuah negeri kecil Amahusu ... . Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah penyesatan akidah sesungguhnya penyesatan akidah perbedaan agama jualan laris sengketa luruh negeri amahusu selengkapnya penjelasan referensi,NA,7,2018-12-12,05:29:00,0,NA,1072725147155484700,LawanHoax,negative,18,MAFINDO,TurnBackHoax
[SALAH] yusuf kallah selingkuh dukung no 2 menyelamatkan diri dari Partai PKI Post sumber memelintir foto acara pertemuan Prabowo Sandi dengan JK dengan narasi untuk membangun premis bahwa ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax,salah yusuf kallah selingkuh dukung menyelamatkan partai pki post sumber memelintir foto acara pertemuan prabowo sandi jk narasi membangun premis selengkapnya penjelasan referensi,NA,17,2018-12-11,05:01:00,1,NA,1072355554717286400,LawanHoax,positive,29,MAFINDO,TurnBackHoax
"[SALAH] Selamat datang penjajah yg legal Lokasi kejadian bukan di Indonesia, kalimat pertama di paragraf pertama: TES penerimaan calon pegawai negeri sipil (CPNS) di Cina diikuti hampir ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah selamat penjajah legal lokasi kejadian indonesia kalimat paragraf tes penerimaan calon pegawai negeri sipil cpns cina diikuti selengkapnya penjelasan referensi,NA,23,2018-12-11,02:19:00,5,NA,1072314808735813600,LawanHoax,neutral,57,MAFINDO,TurnBackHoax
"[SALAH] Ternyata Media Jepang jauh lebih fair ketimbang Media Nasional Asahi, media yang dikutip, sudah melakukan koreksi publikasinya dari jutaan menjadi banyak. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah media jepang fair ketimbang media nasional asahi media dikutip koreksi publikasinya jutaan selengkapnya penjelasan referensi,NA,17,2018-12-10,04:46:00,4,NA,1071989401562030100,LawanHoax,negative,41,MAFINDO,TurnBackHoax
"[SALAH] Hayo Nusron Kamu Bisa, Bawa Pasukan Banser Catut Penyebar Hoax Pelintir Pernyataan Nusron Wahid, selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah nusron bawa pasukan banser catut penyebar hoax pelintir pernyataan nusron wahid selengkapnya penjelasan referensi,NA,15,2018-12-08,03:32:00,2,NA,1071246230959939600,LawanHoax,neutral,25,MAFINDO,TurnBackHoax
"[SALAH] Arahnya SUDAH PASTI bisa ditebak Post sumber membagikan dengan menambahkan narasi pelintiran untuk membangun premis sehingga merubah konteks berita yang sebenarnya, sasarannya adalah mereka yang ... Selengkapnya di bagian PENJELASAN. #LawanHoax",salah arah ditebak post sumber membagikan narasi pelintiran membangun premis merubah konteks berita sasarannya selengkapnya penjelasan,NA,13,2018-12-07,02:20:00,0,NA,1070865537381658600,LawanHoax,neutral,35,MAFINDO,TurnBackHoax
"[SALAH] Otoritas Padang Kirimkan 1 Ton Rendang Untuk Reuni Akbar 212 Post sumber menggunakan foto yang sudah beredar sebelumnya di Internet yang sudah umum digunakan oleh para penyedia jasa nasi boks, selengkapnya di bagian PENJELASAN. #LawanHoax",salah otoritas padang kirimkan ton rendang reuni akbar twohundredtwelve post sumber foto beredar internet penyedia jasa nasi boks selengkapnya penjelasan,NA,38,2018-12-03,23:57:00,7,NA,1069742435796959200,LawanHoax,neutral,78,MAFINDO,TurnBackHoax
"[SALAH] Nusron Wahid : Kalau Peserta Aksi 212 Lebih dari Seribu Orang Ludahi Muka Saya Daur ulang disinformasi yang sudah pernah beredar di 2016, tangkapan layar yang digunakan oleh post ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah nusron wahid peserta aksi twohundredtwelve seribu orang ludahi muka daur ulang disinformasi beredar twothousandsixteen tangkapan layar post selengkapnya penjelasan referensi,NA,22,2018-12-03,02:41:00,6,NA,1.0694214286578319e+18,LawanHoax,neutral,51,MAFINDO,TurnBackHoax
"[SALAH] REUNI 212 kali ini akan kedatangan 2 peserta baru yaitu OJOL & GURU HONORER Post sumber menggunakan foto-foto yang sudah beredar sebelumnya, dokumentasi kegiatan-kegiatan yang ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah reuni twohundredtwelve kali kedatangan peserta ojol guru honorer post sumber foto foto beredar dokumentasi kegiatan kegiatan selengkapnya penjelasan referensi,NA,12,2018-12-02,14:59:00,0,NA,1069244576395862e3,LawanHoax,neutral,33,MAFINDO,TurnBackHoax
"[SALAH] Hak Rakyat Mau kemana mau naik apa itu terserah kami Daur ulang disinformasi lama, post sumber membagikan gambar hasil suntingan yang dimuat oleh situs Pekanews di 2016. Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah hak rakyat kemana terserah daur ulang disinformasi post sumber membagikan gambar hasil suntingan dimuat situs pekanews twothousandsixteen selengkapnya penjelasan referensi,NA,10,2018-12-02,05:12:00,1,NA,1069097028486074400,LawanHoax,neutral,30,MAFINDO,TurnBackHoax
"[SALAH] Poto Prabowo Presiden sudah mulai dilengketkan di dindingnya Foto yang digunakan oleh post sumber adalah hasil suntingan, diambil dari salah satu adegan di film Lee Daniels The ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah foto prabowo presiden dilengketkan dindingnya foto post sumber hasil suntingan diambil salah adegan film lee daniels selengkapnya penjelasan referensi,NA,19,2018-11-30,03:36:00,13,NA,1068348064816091100,LawanHoax,neutral,61,MAFINDO,TurnBackHoax
"[SALAH] LUAR BIASA! ERDOGAN : NEGARA ISLAM HARUS MEMBANTU INDONESIA KELUAR DARI HUTANG! Artikel situs sumber menyalin sebagian isi artikel opini dengan merubah judul, sehingga merubah ... Selengkapnya di bagian PENJELASAN dan REFERENSI. #LawanHoax",salah erdogan negara islam bantu indonesia hutang artikel situs sumber menyalin isi artikel opini merubah judul merubah selengkapnya penjelasan referensi,NA,17,2018-11-29,13:41:00,6,NA,1068137932266119200,LawanHoax,positive,39,MAFINDO,TurnBackHoax
